-1780878.7481089407	  inf
-1346451.0720253538	2.43940e-01
-1343020.3768925797	2.54795e-03
-1343938.9764770509	-6.83980e-04
-1342723.7896506749	9.04198e-04
-1344087.5666254251	-1.01568e-03
-1345573.2171769664	-1.10532e-03
-1346113.7951099037	-4.01745e-04
-1346054.6728900915	4.39207e-05
