-1775984.7105207064	  inf
-1345022.4959663579	2.42661e-01
-1342365.6014602068	1.97535e-03
-1342971.3040012196	-4.51220e-04
-1341153.3452360437	1.35368e-03
-1341550.2804637572	-2.95966e-04
-1341790.1335031807	-1.78788e-04
-1342590.2187756216	-5.96282e-04
-1343213.1473169064	-4.63975e-04
-1343828.8550416371	-4.58384e-04
-1344115.0726464919	-2.12987e-04
-1344089.2353032236	1.92226e-05
